OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
72289,SUNOCO,SR-12 & FM-1136,Orange,TX,610,2.899,30.175577,-93.8797593
72290,SUNSTOP,US-19,Thomasville,GA,20,3.28233333,30.8568023,-83.9463798
72291,Union 76,US-129,Mc Alpin,FL,75,3.659,30.1396324,-82.9440642
72292,SUNSTOP #336,SR-121 & CR-18,Lake Butler,FL,75,3.59233333,30.0227391,-82.3395574
72293,SUNSTOP INLAND DBA ONE9 #1402,I-10 & SR-71,Marianna                                ,FL,20,3.299,30.7743596,-85.2268735
72294,SWANTON SUNOCO,I-89 & SR-78,Swanton                                 ,VT,39,3.539,44.9181593,-73.1242364
72295,SWIFT,US-69,Nederland,TX,610,2.98566666,29.9591678,-94.0118752
72296,SWIFT STOP #5,US-84 & US-380,Post,TX,700,2.943,33.1909246,-101.380662
72298,TARZAN AND JANE,I-20 & SR-137,Stanton,TX,612,3.299,32.1292891,-101.788464
72302,TEXACO,SR-114 & SR-156,Pennington,AL,705,3.19733333,32.2070888,-88.0561287
72305,THE ANCHOR,US-60 & CR-3500,Mountain View                           ,MO,535,3.03233333,37.0080723,-91.6810619
72308,Racetrac #2609,SR-60,Okeechobee,FL,140,3.299,27.2436677,-80.8327939
72310,RACETRAC #2387,US-19,Hudson,FL,225,3.31566666,28.3844361,-82.673984
72313,THOMPSON'S CORNER,US-25,Millen                                  ,GA,135,3.31566666,32.8171541,-81.9474105
72314,THORNTONS #0333,SR-59 & SR-56,Warrenville,IL,346,3.549,41.8179303,-88.174097
72315,THORNTONS #221343,US-14 & SR-31,Crystal Lake,IL,293,3.499,42.2411344,-88.3161965
72316,THORNTONS #221344,SR-120,Mchenry,IL,297,3.699,42.3562581,-88.3584886
72318,THORNTONS #330,I-55 & SR-50,Cicero,IL,290,3.549,41.8455398,-87.7540199
72319,THORNTONS #5,I-55 & SR-50,Cicero,IL,290,3.599,41.8455398,-87.7540199
72320,THORNTONS #616,SR-265,Lebanon,TN,460,2.87566666,36.1316176,-86.40251
72324,TREE CITY TRAVEL PLAZA,US-421,Greensburg,IN,375,3.989,39.3482818,-85.4980274
72325,TREX MART #17,I-29 & SR-371,Platte City,MO,400,2.999,39.3671841,-94.7795799
72328,Tropic Fleet Hialeah Cardlock,SR-953 & SR-934,Miami                                   ,FL,95,3.479,25.7741566,-80.1935973
72329,TROTTERS,SR-2 ,Broken Bow                              ,NE,475,3.299,41.4018116,-99.6393288
72330,TRUE NORTH #325,SR-57 & SR-113,Elyria,OH,414,3.679,41.3673191,-82.1073583
72331,TUPELO TRAVEL STOP,SR-48 & SR-3,Tupelo,OK,569,2.999,34.6048136,-96.4241692
72332,TXB #82 DBA KWIK CHEK FOOD STORES,US-83,Asherton,TX,693,3.259,28.4404773,-99.7628499
72333,UNITED MARKET,US-84,Blackshear,GA,75,3.76566666,31.2945114,-82.2542164
72335,VALERO,US-30 & SR-598,Galion,OH,411,3.499,40.733795,-82.7896471
72337,VALLEY COUNTRY STORE,I-84 & US-93,Jerome,ID,787,3.43233333,42.702266,-114.286704
72338,VALLEY MART #05,US-90 & SR-173,Hondo                                   ,TX,740,3.199,29.3474121,-99.1412026
72339,VP RACING FUEL,US-231 ,Panama City,FL,145,3.499,30.1829211,-85.6500881
72340,WARREN OIL,US-6,Channahon                               ,IL,399,3.779,41.4187415,-88.265661
72342,WHITE RIVER,US-231 & SR-58,Bloomfield,IN,546,3.759,39.02631,-86.9379018
72343,WOLF DEN,US-97,Wapato,WA,925,3.409,46.4453101,-120.4302611
72344,WOW FOOD MART,I-75 & US-25,Richmond,KY,410,3.609,37.7478572,-84.2946539
72345,YAKAMART,US-97,Toppenish                               ,WA,925,3.509,46.3695645,-120.3202298
72346,Y-NOT STOP,US-165 & SR-10,Oakdale,LA,730,3.699,30.8147872,-92.6564081
72350,7-ELEVEN #34709,504 N CREGO RD,Dekalb,IL,290,4.439,41.8980179,-88.7340747
72360,PUMP & PANTRY #22,SR-91 & SR-11,Burwell,NE,330,3.299,41.7816186,-99.1353198
72362,PUMP & PANTRY #18,US-281 & CR-11,Doniphan,NE,330,3.30733333,40.7720422,-98.3709442
72363,PUMP & PANTRY #1,US-30,Grand Island,NE,330,3.30733333,40.9286482,-98.3270036
72373,Rusty Lantern,SR-4 ,Turner                                  ,ME,170,3.899,44.2565542,-70.2561951
72374,Rusty Lantern,SR-26 & SR-219,West Paris                              ,ME,170,3.96566666,44.324339,-70.574112
72376,SUNOCO,US 84 & SR 39,Donalsonville,GA,20,3.499,31.0404625,-84.8790911
72378,EB SUNOCO,SR-3 & SR-28,Muncie,IN,457,3.799,40.1936892,-85.3865271
72380,EXXPRESS MART #12,US-287 & SR-421,Lumberton                               ,TX,610,2.959,30.2655322,-94.1991444
72382,EXXPRESS MART #4,SR-105,Beaumont,TX,610,3.199,30.0587897,-94.1326418
72385,GAS N WASH,I-57 & SR-17,Kankakee                                ,IL,399,3.599,41.1253903,-87.848682
72387,Williams Fuel Stop,SR-7 & SR-735,Gallipolis,OH,255,3.54066666,38.809803,-82.2023691
72389,PILOT #1354,US 385,Odessa,TX,710,3.56566666,31.8862325,-102.3861451
72390,QUIKTRIP #46,US 169 & SR 266,Tulsa,OK,560,3.14233333,36.1563122,-95.9927516
72391,QUIKTRIP #56,US-169 & SR-11,Tulsa,OK,560,3.14233333,36.1563122,-95.9927516
72395,ALLSUPS #2427,US 84,Gatesville,TX,765,3.00733333,31.4343288,-97.7893473
72396,RACETRAC #2624,US-1,Marathon                                ,FL,95,3.23566666,24.7517357,-80.9694644
72400,HAN DEE HUGOS #21,US-17 & SR-87,Winnabow                                ,NC,245,3.41233333,34.1493374,-78.0936046
72402,HAN DEE HUGOS #5,SR-410 & SR-211,Bladenboro                              ,NC,63,3.20566666,34.5386768,-78.7875887
72403,HAN DEE HUGOS #67,US-70,Raleigh                                 ,NC,177,3.999,35.7683975,-78.6457321
72408,JOURNEY FOOD STORE #2,US-301,Callahan,FL,75,3.399,30.577224,-81.833778
72412,KELLEYS MARKET,US-20,Cherry Valley,IL,520,3.699,42.2210848,-88.9899877
72413,TROPIC OIL COMPANY,SR-17,Lake Wales,FL,140,3.499,27.8947298,-81.5813594
72418,SHELL,SR-953,Miami                                   ,FL,95,3.479,25.7853321,-80.2641778
72420,MAVERIK COUNTRY STORE #620,SR-8,Saint George,UT,791,3.46233333,37.109967,-113.5882916
72424,MIDDLESEX FOOD STORE,CR-604,Carteret                                ,NJ,79,3.51566666,40.5714941,-74.225485
72428,QUIKTRIP #7249,US 80 E,Flowood,MS,705,2.91566666,32.3046299,-90.1368671
72429,PARKERS #16 (DISCOUNT AVAILABLE),SR-21,Port Wentworth                          ,GA,195,3.10566666,32.1677458,-81.1957138
72430,PATRIOT FUELING CENTER,SR-9,Lineville,AL,587,3.299,33.3396786,-85.7293492
72432,Yesway #1203,SR-6,Clifton,TX,765,2.969,31.7800712,-97.5793301
72433,RENFROE STORE,SR-25,Carthage,MS,705,4.099,32.7609376,-89.5171868
72437,Tropic Oil,US-191,Moab                                    ,UT,810,4.169,38.564244,-109.5497478
72440,Rutters #84,US-15 & SR-340,Emmitsburg,MD,22,3.91566666,39.7045417,-77.3269307
72441,SHEETZ #165,US-6,Coudersport,PA,240,3.699,41.7743224,-78.0151696
72446,SHEETZ #656,US-219 & US-6,Kane,PA,240,3.699,41.6628394,-78.8111427
72448,SHELL SERVICE STATION,SR-55,Morrison,TN,285,3.499,35.6217273,-85.8788474
72458,7-ELEVEN #41335,SR-80 & SR-29,Labelle,FL,225,3.599,26.7615384,-81.4385828
72468,Springerville Cardlock,US-191,Springerville,AZ,930,3.259,34.1332237,-109.2846491
72473,Loves Travel Stop #885,US 77,Harlingen,TX,665,3.649,26.2242068,-97.7211923
72475,Express 24,SR-77 & US-60,Show Low                                ,AZ,930,3.299,34.2542084,-110.029832
72477,Racetrac #2618,US-231 & CR-8,Huntsville,AL,615,2.95066666,34.729847,-86.5859011
72478,Racetrac #2621,SR-53,Huntsville,AL,615,3.099,34.629025,-86.8955797
72479,CEFCO #2086,US 180 & 84,Snyder,TX,700,2.96566666,32.7170577,-100.9095611
72480,TA Mt Vernon,I-44,Mount Vernon,MO,535,3.404,37.0856176,-93.8213524
72481,CASEYS #4323,SR-57 & SR-60,Wanamingo                               ,MN,451,3.499,44.3043907,-92.7906122
72485,ALLSUPS CONVENIENCE STORE #2160,US 70,Roswell,NM,593,3.25566666,33.3942109,-104.5416878
72489,CASEYS #3987,LINCOLN HWY,Wanatah,IN,465,3.71566666,41.4340217,-86.9042356
72490,ASAP GENERAL STORE #322,US-281,Hinton,OK,483,3.13233333,35.4820113,-98.3523955
72492,CIRCLE K #2709098,US 85,Greeley,CO,800,3.21066666,40.4210241,-104.6789198
72499,Bowie Travel Center,I-10,Bowie,AZ,980,3.099,32.3274985,-109.5102046
72500,GAS N WASH,US 34,Plano,IL,290,3.499,41.6623699,-88.4978176
72505,CASEYS #4379,I-59 HWY,Worthington,MN,530,3.14233333,43.63755,-95.5654831
72506,CASEYS #4273,SR-56,Madison,IN,375,3.699,38.740011,-85.3999087
72507,Golden Gate Fillmore,SR 99,Fillmore,UT,791,3.29733333,38.9670628,-112.3236696
72510,STUCK FLEET FUELING,US-19,Waynesburg,PA,165,4.499,39.8951739,-80.1814937
72514,Petro-Card 24 #910722,SR-6,Trenton                                 ,MO,276,3.149,40.0789018,-93.6166074
72519,CIRCLE K #2723050,SR-59,Hope Mills,NC,205,2.909,34.9785211,-78.9562412
72520,PETRO-CARD 24 #910160,US-50,Warrensburg                             ,MO,400,3.299,38.7737682,-93.7006451
72521,PETRO-CARD 24 #910410,I-44/US-66,Lebanon                                 ,MO,535,3.099,37.6701844,-92.6654199
72522,MFA #910591,US-63 ,La Plata,MO,494,3.339,39.9692859,-92.4764364
72524,QuickChek #189,US-46,Ridgefield,NJ,115,3.25233333,40.843709,-74.0059742
72526,PETRO-CARD 24 #911251,US-169,King City                               ,MO,567,3.299,40.0410217,-94.5277554
72529,PETRO-CARD 24 #910530,US-24,Moberly                                 ,MO,310,3.419,39.4412171,-92.4334995
72530,PETRO-CARD 24 #910140,US-50 BUS,California                              ,MO,392,3.459,38.6279485,-92.5741153
72531,PETRO-CARD 24 #910040,US-60 BUS,Aurora,MO,416,3.209,38.316009,-92.5881168
72533,Fuel 4,US-9,Jersey City,NJ,115,3.239,40.742741,-74.06328
72534,Petro-Card 24 #911290,US-59,Mound City                              ,MO,567,3.149,40.1312501,-95.2305891
72535,MFA #911310,SR-5,Centerville                             ,IA,489,3.12566666,40.7344306,-92.8742102
72536,MFA 910281,SR-5 ,Milan,MO,276,3.299,40.202346,-93.125267
72537,PETRO-CARD 24 #910210,SR-7,Clinton                                 ,MO,400,3.399,38.3686325,-93.7782689
72540,MFA #910441,US-54,Louisiana                               ,MO,494,3.049,39.4444128,-91.0764535
72541,MFA 911021,US-136 ,Tarkio                                  ,MO,567,3.329,40.4377904,-95.3804119
72542,MFA #910731,SR-15,Shelbina                                ,MO,494,2.999,39.6939275,-92.0429502
72543,PETRO CARD 24,SR-18,Clinton                                 ,MO,400,3.399,38.3686325,-93.7782689
72544,BJS NEW UNDERWOOD,CR-1416,New Underwood,SD,506,3.699,44.0962906,-102.8209058
72546,MFA OIL #2028,SR-53,Poplar Bluff                            ,MO,275,3.23233333,36.7744622,-90.4189786
72548,GASQUATCH,US-70/SR-3,Idabel,OK,723,3.10733333,33.9210344,-94.8451348
72551,Good 2 Go,US-81,Geneva,NE,350,3.36566666,40.5257539,-97.6027667
72554,CEFCO #422,SR-4,Baker,FL,127,3.299,30.7978341,-86.6857192
72556,STARMART,US-183,Goldthwaite,TX,765,3.099,31.477592,-98.5693712
72558,Circle K #4703975,SR-109 & US-70,Lebanon,TN,460,2.87233333,36.2079779,-86.2910945
72560,AMOCO,US 131 & US 12,White Pigeon,MI,465,3.559,41.7981056,-85.6433229
72565,WEIGEL'S #102,I-75 & SR-30,Athens,TN,405,3.34733333,35.4428864,-84.5930113
72567,THE TEXAN #12,US 87,La Vernia,TX,740,3.049,29.3569063,-98.1224466
72569,RACETRAC #204,US-19 & SR-400,Dawsonville                             ,GA,18,3.319,34.4212053,-84.1190804
72570,Lake View Cheese & Liquor,I-43,Belgium,WI,444,3.25566666,43.4858806,-87.8308111
72575,Loves Travel Stop #864,US-98,Lucedale,MS,715,3.449,30.9544998,-88.5841621
72579,Raceway #6986,US-378 & CR-467,Sumter,SC,135,2.979,33.9204354,-80.3414693
72580,KWIK TRIP #1267,SR 29,Chippewa Falls,WI,295,3.39233333,44.9123533,-91.3858036
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,235,3.999,43.1009031,-75.2326641
72588,ALLSUPS CONVENIENCE #2430,US 380,Jacksboro,TX,630,3.044,33.2182535,-98.1681028
72589,ALLSUPS CONVENIENCE #2056,US 287,Memphis,TX,585,2.929,34.7158451,-100.5266473
72590,MAVERIK #716,I-80 & SR-351,Wells,NV,835,3.39233333,41.1107264,-114.963144
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,510,3.199,39.0520902,-88.6029006
72594,Quiktrip #7900,I-30 & FM-989,Texarkana,TX,766,2.85733333,33.4466208,-94.0765653
72597,CIRCLE K #4705697,US 422,Warren,OH,573,3.61233333,41.2250341,-80.7897388
72599,FATDOGS LEXINGTON,US-283,Lexington                               ,NE,475,2.979,40.7719233,-99.7395083
72606,PETRO-CARD 24 #910474,US-65,Malta Bend                              ,MO,276,3.439,39.1934664,-93.3656089
72607,TOWN PUMP FOOD STORE #6300,I-90 & US-191,Big Timber,MT,786,3.539,45.834901,-109.955311
72608,Petro-Card 24 #910640,US-61,Perryville                              ,MO,275,3.099,37.7265239,-89.8533872
72611,Kwik Trip # 1722,SR 35 & SR 553,Gwinn                                   ,MI,395,3.819,46.2810556,-87.4409718
72612,PETRO-CARD 24 #910411,I-44 & SR-32,Lebanon                                 ,MO,535,3.099,37.6806669,-92.6637835
72614,FAST FUEL FOOD STORES,SR-4,Gassaway                                ,WV,44,3.56566666,38.6732278,-80.7746622
72615,U STOP #4,US-6 ,Lincoln                                 ,NE,413,3.399,40.8702728,-96.6155329
72620,CENEX,US-2 ,Leeds,ND,452,3.249,48.2960403,-99.4825624
72622,Phillips 66,US- 60 & HWY AD,Dexter                                  ,MO,275,3.40233333,36.7937232,-89.9559808
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.499,41.5279055,-88.0732213
72625,PETRO-CARD 24,SR-46 & US-71,Maryville                               ,MO,567,3.129,40.3460468,-94.8723858
72626,MFA OIL,SR-18,Lake City                               ,AR,418,3.399,35.8180165,-90.4346778
72628,Gas Pro 6,SR-121 & US-25,Trenton                                 ,SC,135,3.46566666,33.7416558,-81.8423388
72630,PETRO-CARD 24 #910250,US-54 BUS,Fulton                                  ,MO,392,3.299,38.8204663,-91.9783199
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.849,41.6000318,-87.9381112
72633,Petro-Card 24 #910830,SR-52,Windsor                                 ,MO,400,3.499,38.4454761,-90.4078999
72634,MURPHY USA #7827,US-385 & US-60,Hereford                                ,TX,585,2.829,34.8245521,-102.398778
72639,ALLSUPS #2423,US-377 & US-70,Madill,OK,253,2.959,34.0902508,-96.7715618
72640,Kwik Trip # 1721,SR 553 & FM 480,Marquette                               ,MI,395,3.819,46.4481521,-87.6305899
72642,LOVES TRAVEL STOP #857,US-95 & US-6,Tonopah,NV,910,3.71566666,38.100063,-117.2250609
72646,TOOT N TOTUM #131,US 87,Lamesa,TX,710,3.109,32.725537,-101.9468914
72647,RACEWAY #6972,US-83 & US-43,Demopolis,AL,615,3.07733333,32.5178284,-87.8368201
72648,Loves Travel Stop #873,US 50,Canon City,CO,803,3.509,38.4437217,-105.2316721
72649,Love's Travel Stop #891,US 93,Jackpot,NV,835,3.62733333,41.9533443,-114.6833426
72652,Quiktrip #4148,I-35 & GRAND AVE PKWY,Pflugerville,TX,595,2.88233333,30.4563974,-97.6523979
72655,RACEWAY #6988,US-79 & US-41,Clarksville,TN,460,2.999,36.5277607,-87.3588703
72656,ALLSUPS #2437,HWY 176 & HWY 115,Andrews,TX,710,3.39566666,32.2690953,-102.6042447
72660,RACEWAY #6989,US-157 & COURT ST ,Moulton,AL,615,3.049,34.4815826,-87.3056406
72663,LOC STOP TRAVEL CENTER,US-82,Dawson,GA,10,3.499,31.7623697,-84.4403919
72672,7-Eleven #42205,US 79,Hearne,TX,765,3.449,30.8832783,-96.5965301
72677,KWIK TRIP #1256,SR 2 E,Iron Mountain,MI,360,3.279,45.8146659,-88.0654826
72679,TEX BEST #532,US-281 & HWY 186,Edinburg,TX,639,3.02066666,26.3013982,-98.1624501
72680,RACEWAY #6990,US-98,Foley,AL,155,3.07566666,30.406614,-87.7023456
72683,HUCKS FOOD & FUEL #383,SR-57,Evansville                              ,IN,340,3.759,38.0565631,-87.5138953
72691,KUM & GO #2402,US 60,Springfield,MO,535,3.17566666,37.1388143,-93.2887276
72693,Kum & Go #2404,US 60,Aurora,MO,535,3.119,36.9535918,-93.6993027
72705,SHEETZ #795,US-460 & CR-629,Disputanta,VA,180,2.98233333,37.1237095,-77.2241782
72713,Kwik Star #1217,FM 11,Sioux Falls,SD,530,2.939,43.5476008,-96.7293629
72714,LOVES TRAVEL STOP  #771,I-85 & SR-18,West Point,GA,720,3.679,32.8772531,-85.183728
72716,RACEWAY #7000,US-1 & SR-40,Folkston,GA,75,3.099,30.8305818,-82.0097846
72719,TA EXPRESS LITTLEFIELD,"I-15, EXIT 8",Littlefield,AZ,910,3.679,36.8918626,-113.9296955
72725,CASEYS #4481,US 75,Denison,TX,253,2.93566666,33.7080239,-96.5900747
72733,Parker's #94,US-17 N,Georgetown,SC,42,2.989,33.3748611,-79.2876809
72734,7-ELEVEN #41940,I-95,West Haven,CT,100,3.999,41.2747432,-72.9695136
72736,FRIENDLY GUS STORE #12,I-16 Exit 49,Dublin,GA,85,3.27566666,32.4938289,-82.9630253
72738,BREAK TIME #3172,US-50/US-63,Jefferson City,MO,310,3.33566666,38.5842347,-92.2614067
72739,MAVERIK #712,US 70 & US 54,Alamogordo,NM,640,3.05566666,32.8998822,-105.9602081
72743,PEOTONE TRAVEL CENTER,I-57 & SR-25,Peotone,IL,290,3.459,41.3328083,-87.789758
72747,One9 #1358,"I-40,  EXIT 16",Gallup                                  ,NM,580,3.24566666,35.5035465,-108.8325866
72748,HORIZON TRAVEL PLAZA,US-411,Cartersville,GA,193,2.934,34.2170831,-84.7924927
72754,RACETRAC #2495,US 41 & US 19,Griffin,GA,85,3.229,33.2467807,-84.2640904
72759,Allsups Convenience Store #2461,US-87 & SR-137,Lamesa,TX,612,3.099,32.7357287,-101.9550202
72760,RaceWay #6999,US-84 & US-319,Thomasville,GA,20,3.16566666,30.8365815,-83.9787808
72764,CUMBERLAND FARMS #004783,US-5,East Windsor,CT,100,4.049,41.8853024,-72.6074343
72765,FASTRAC MARKET #500203,SR-104 & CR-256,Wolcott,NY,190,3.819,43.220622,-76.814958
72769,TOOT N TOTUM #132,US 84,Lubbock,TX,585,2.97066666,33.5398858,-101.8472688
72772,RACEWAY #6998,US-501 & SR-576,Marion,SC,42,3.01566666,34.0572007,-79.3987578
72778,KWIK STAR #1208,US-75,Sioux Center,IA,530,3.199,43.067291,-96.1754901
72781,SHEETZ #774,I-70 & SR-83,New Concord,OH,430,3.059,39.9934992,-81.7338559
72783,SHEETZ #770,I-70 & US-42,London,OH,315,2.999,39.8864493,-83.448253
72785,GAS N WASH,US 30,Crest Hill,IL,290,3.359,41.5594986,-88.1328038
72788,MAVERIK #700,I-25 EXIT 215,Denver,CO,800,3.289,39.6660361,-104.8673054
72791,LOVES TRAVEL STOP #850,SR-491 & RD. G,Cortez,CO,614,3.48233333,37.3494528,-108.584073
72798,Casey's #4539,US-75,Rock Rapids                             ,IA,530,3.349,43.4319093,-96.1784812
72808,Allsups Convenience #2463,US-377,Aubrey,TX,630,2.899,33.3099089,-96.976171
72811,QUIKTRIP #50,SR-51,Broken Arrow,OK,560,3.129,36.0594192,-95.7745992
72812,Kwik Trip #748,US 8,Barron,WI,295,3.664,45.4007285,-91.8138329
72813,Allsups #2425,Hwy 144,Granbury,TX,630,3.029,32.4720672,-97.6982081
72819,QUIKTRIP #7925,I-69W,Laredo,TX,693,2.85066666,27.6070237,-99.4926294
72820,QUARLES #54232,us-385,Crane                                   ,TX,710,3.88566666,31.3810458,-102.3484014
72821,QUARLES #54231,CR-23 & CR-33,Eunice                                  ,NM,593,3.699,32.4388224,-103.159002
72822,QUARLES #54225,US-83,Abilene                                 ,TX,575,3.499,32.3883109,-99.7443591
72827,QUARLES #54259,FM-1936,Odessa                                  ,TX,710,3.699,31.8102148,-102.4334317
72828,QUARLES #54250,US-80,Abilene                                 ,TX,575,3.31233333,32.4906038,-99.7312045
72831,QUARLES #54262,CR-64,Hobbs                                   ,NM,593,3.699,32.7256789,-103.1597764
72837,QUARLES #54284,US-285,Loving                                  ,NM,593,3.799,32.2828481,-104.1010404
72839,QUARLES #54293,CR-64,Hobbs                                   ,NM,593,3.699,32.7256789,-103.1597764
72841,QUARLES #54296,SR-214 & CR-370,Denver City,TX,700,3.799,32.9679571,-102.8293851
72844,QUARLES #54332,US-285,Pecos                                   ,TX,710,3.759,30.8947643,-102.8986986
72847,QUARLES #54341,US-87,Big Spring                              ,TX,612,3.649,32.2280009,-101.4703109
72848,QUARLES #54347,US-67 ,Rankin,TX,710,3.699,31.2200003,-101.9441695
72849,QUARLES #54349,CR-1140,Midland                                 ,TX,710,3.66566666,32.0244324,-102.0017238
72851,QUARLES #54367,FM-1787,Midland,TX,710,3.799,31.6564417,-102.2492242
72855,GAS N WASH,SR 59,Plainfield,IL,399,3.559,41.7501406,-87.9748423
72857,7-ELEVEN #42019,SR-3 & SR-4,Yukon,OK,483,3.159,35.5067259,-97.7625386
72859,CASEYS #4286,SR-32,Crawfordsville,IN,375,3.56233333,40.0250138,-86.9043188
72863,Double Quick #92,US-61,Cleveland,MS,655,3.18233333,33.7513928,-90.7157538
72864,SUNSTOP #430,US-27,Bainbridge,GA,20,3.599,30.9342116,-84.6068416
72872,QUIKTRIP #7926,US 59 & SR 20,Laredo,TX,693,2.859,27.5079211,-99.5069834
72879,QUIKTRIP #4002,US-87,Comfort,TX,595,2.96566666,29.9918765,-98.9039716
72880,PARKERS #97,US 80,Bloomingdale,GA,195,3.03233333,32.136002,-81.3106951
72885,RACEWAY #6960,US-431 & Westgate PKWY,Dothan                                  ,AL,10,3.199,31.2640377,-85.4201295
72886,PILOT #1381,US-190 & Rose Marie Blvd,Hearne,TX,670,3.499,30.8715767,-96.5881792
72888,STRIPES #42591,US-87,Mason                                   ,TX,595,3.299,30.7471215,-99.2301595
72893,Racetrac #2586,I-95 & 20th ST,Vero Beach,FL,140,3.159,27.6379398,-80.3801261
72894,Allsups Convenience Store #2458,US-287 & FM-1655,Alvord,TX,630,2.899,33.3577527,-97.7015645
72895,Allsups#2465,SR 7,Davis,OK,569,2.96733333,34.5034796,-97.1188924
72896,PILOT #1283,I-45 & SR-31,Corsicana,TX,630,3.04233333,32.0938236,-96.464675
72899,RACEWAY #7002,US 79 & 59,Carthage,TX,766,2.82066666,32.1611111,-94.3714421
72901,FATDOGS GRAND ISLAND TRAVEL CENTER,I-80 & HWY 281,Grand Island,NE,330,2.979,40.924271,-98.338685
72902,CIRCLE K #2704593,SR-24 &  SR-690,Spring Lake,NC,63,3.079,35.1679396,-78.9728056
72903,Kent Kwik #221,SR-338,Odessa,TX,710,2.989,31.9101342,-102.2860008
72904,CEFCO #112,US-281,Marble Falls,TX,595,2.929,30.5690129,-98.2758375
72905,TA EXPRESS PLEASANTON #445,I-37 EXIT 109,Pleasanton,TX,740,3.099,28.9714636,-98.4835437
72916,CASEYS #2562,SR 140 & SR 156,Ellsworth,KS,357,3.46566666,38.6942009,-98.2149289
72922,SUNOCO,SR-640,Willoughby                              ,OH,305,3.859,41.6425155,-81.4169952
72923,76,US-84,Brookhaven                              ,MS,620,3.149,31.5461681,-90.4439627
72924,SHERMAN TRAVEL CENTER,SR-9 ,Senatobia,MS,435,3.029,34.6187807,-89.9646282
